,Dates,DayNight,Home,HomeLeague,HomeScore,HomeStartingPitcher,HomeStartingPlayer_1,HomeStartingPlayer_2,HomeStartingPlayer_3,HomeStartingPlayer_4,HomeStartingPlayer_5,HomeStartingPlayer_6,HomeStartingPlayer_7,HomeStartingPlayer_8,HomeStartingPlayer_9,Visitor,VisitorLeague,VisitorScore,VisitorStartingPitcher,VisitorStartingPlayer_1,VisitorStartingPlayer_2,VisitorStartingPlayer_3,VisitorStartingPlayer_4,VisitorStartingPlayer_5,VisitorStartingPlayer_6,VisitorStartingPlayer_7,VisitorStartingPlayer_8,VisitorStartingPlayer_9
1832,20170819,N,KCA,AL,0,vargj001,merrw001,cainl001,hosme001,cabrm002,mousm001,mossb001,escoa003,gorda001,buted001,CLE,AL,5,bauet001,lindf001,kipnj001,ramij003,encae001,brucj001,santc002,jacka001,guyeb001,perer003
1833,20170819,N,MIN,AL,5,berrj001,dozib001,keplm001,mauej001,sanom001,rosae001,escoe001,buxtb001,polaj001,castj006,ARI,NL,0,greiz001,perad001,polla001,lambj001,goldp001,martj006,descd001,drurb001,martk001,mathj001
1834,20170819,N,TBA,AL,6,odorj001,kierk001,bourp001,longe001,souzs001,ramow001,dudal001,plout001,hecha001,robed004,SEA,AL,7,miraa002,seguj002,alony001,canor001,cruzn002,seagk001,hanim001,gameb001,hereg002,zunim001
1835,20170819,N,TEX,AL,17,perem004,deshd002,choos001,andre001,belta001,mazan001,napom001,gallj002,odorr001,chirr001,CHA,AL,7,holld003,andet001,salat001,abrej003,garca003,smitk002,delmn001,garcl004,engea001,sancc001
1836,20170820,D,ATL,NL,8,newcs001,incie001,philb001,freef001,markn001,flowt001,adamm002,albio001,swand001,newcs001,CIN,NL,1,castl003,hamib001,peraj003,vottj001,duvaa001,suare001,genns001,sches001,barnt001,castl003
1837,20170820,D,CHN,NL,6,hendk001,almoa002,schwk001,zobrb001,rizza001,baezj001,lastt001,river003,jay-j001,hendk001,TOR,AL,5,estrm001,carre001,donaj001,smoaj001,bautj002,montm001,pillk001,goinr001,aokin001,estrm001
1838,20170820,D,COL,NL,4,freek001,blacc001,lemad001,arenn001,parrg001,reynm001,gonzc001,stort001,hanir001,freek001,MIL,NL,8,andec001,villj001,santd002,braur002,shawt001,aguij001,pinam001,broxk001,arcio002,andec001
1839,20170820,D,NYN,NL,4,degrj001,lagaj001,confm001,cespy001,florw001,darnt001,rosaa003,smitd008,ceccg002,degrj001,MIA,NL,6,conla001,gordd002,stanm004,yelic001,ozunm001,realj001,dietd001,telit001,rojam002,conla001
1840,20170820,N,PIT,NL,6,novai001,marts002,harrj002,mccua001,bellj005,freed001,fraza001,mercj002,stewc001,novai001,SLN,NL,3,leakm001,carpm002,piscs001,dejop001,fowld001,moliy001,gyorj001,wongk001,gricr001,leakm001
1841,20170820,D,SDN,NL,1,lamed001,margm001,blasj001,pirej001,solay001,myerw001,spanc001,sanch002,coled002,lamed001,WAS,NL,4,gonzg003,deaza001,difow001,murpd006,zimmr001,linda001,renda001,wietm001,taylm002,gonzg003
1842,20170820,D,SFN,NL,2,bumgm001,spand001,tomlk001,parkj002,poseb001,sandp001,crawb001,joner005,moncc001,bumgm001,PHI,NL,5,liveb001,hernc005,galvf001,hoskr001,franm004,alfaj002,willn001,florp001,perkc001,liveb001
1843,20170820,D,BAL,AL,4,tillc001,beckt001,machm001,schoj001,jonea003,manct001,trumm001,davic003,smits002,josec002,ANA,AL,5,bridp001,reveb001,troum001,pujoa001,calhk001,simma001,valbl001,cronc002,gratj001,pennc001
1844,20170820,D,BOS,AL,5,porcr001,holtb002,bettm001,benia002,ramih003,dever001,bogax001,morem001,leons001,bradj001,NYA,AL,1,grays001,gardb001,hicka001,judga001,gregd001,sancg002,headc001,frazt001,austt001,torrr001
1845,20170820,D,DET,AL,6,verlj001,kinsi001,presa001,uptoj001,cabrm001,mahtm001,martv001,hickj001,romia001,machd001,LAN,NL,1,maedk001,granc001,seagc001,turnj001,gonza003,puigy001,utlec001,forsl001,barna001,herne001
1846,20170820,D,HOU,AL,2,peacb001,sprig001,brega001,altuj001,reddj001,gonzm002,davij006,fishd001,centj001,marij002,OAK,AL,3,cottj001,poweb002,semim001,joycm001,lowrj001,healr001,olsom001,pindc001,chapm001,garnd001
1847,20170820,D,KCA,AL,7,hammj002,merrw001,cainl001,hosme001,cabrm002,mousm001,bonij002,escoa003,cuthc001,gallc001,CLE,AL,4,salad001,lindf001,kipnj001,ramij003,encae001,brucj001,santc002,jacka001,zimmb001,gomey001
1848,20170820,D,MIN,AL,12,colob001,dozib001,rosae001,buxtb001,escoe001,garvm001,polaj001,keplm001,gimec001,adrie001,ARI,NL,5,mcfat001,perad001,polla001,lambj001,goldp001,martj006,iannc001,drurb001,blang001,rosaa001
1849,20170820,D,TBA,AL,3,snelb001,kierk001,dudal001,longe001,morrl001,souzs001,dickc002,sucrj001,millb002,hecha001,SEA,AL,0,gally001,seguj002,valed001,canor001,cruzn002,hanim001,mottt001,hereg002,gameb001,ruizc001
1850,20170820,D,TEX,AL,2,grifa002,deshd002,odorr001,andre001,belta001,mazan001,gallj002,napom001,robid003,nichb001,CHA,AL,3,gonzm003,garcl004,sancc001,abrej003,delmn001,garca003,narvo001,andet001,salat001,engea001
1851,20170821,N,ATL,NL,5,foltm001,incie001,philb001,freef001,kempm001,markn001,suzuk001,albio001,swand001,foltm001,SEA,AL,6,albea001,seguj002,alony001,canor001,seagk001,hanim001,gameb001,zunim001,martl004,albea001
1852,20170821,N,NYN,NL,2,gselr001,nimmb001,cabra002,confm001,cespy001,florw001,smitd008,rosaa003,plawk001,gselr001,ARI,NL,3,walkt004,perad001,polla001,lambj001,goldp001,martj006,descd001,martk001,mathj001,walkt004
1853,20170821,N,PIT,NL,5,coleg001,marts002,harrj002,mccua001,freed001,osunj001,rodrs002,mercj002,stewc001,coleg001,LAN,NL,6,wooda002,taylc001,seagc001,turnj001,granc001,grany001,puigy001,gonza003,utlec001,wooda002
1854,20170821,N,SFN,NL,2,strac001,spand001,tomlk001,parkj002,pench001,crawb001,sandp001,hundn001,joner005,strac001,MIL,NL,0,daviz001,thame001,walkn001,braur002,shawt001,santd002,vogts001,broxk001,arcio002,daviz001
1855,20170821,N,ANA,AL,3,skagt001,maybc001,troum001,pujoa001,cronc002,simma001,martj007,calhk001,maldm001,cowak001,TEX,AL,5,hamec001,deshd002,choos001,andre001,belta001,mazan001,napom001,odorr001,rua-r001,chirr001
1856,20170821,N,BAL,AL,7,milew001,beckt001,machm001,schoj001,jonea003,manct001,davic003,trumm001,castw002,smits002,OAK,AL,3,smitc002,davir003,semim001,lowrj001,davik003,healr001,pindc001,chapm001,garnd001,poweb002
1857,20170821,D,CHA,AL,7,rodoc001,garcl004,moncy001,abrej003,delmn001,garca003,sancc001,andet001,narvo001,engea001,MIN,AL,6,melvt001,dozib001,mauej001,buxtb001,escoe001,gimec001,rosae001,garvm001,keplm001,polaj001
1858,20170821,N,CHA,AL,2,fulmc001,garcl004,sancc001,abrej003,delmn001,garca003,smitk002,salat001,hansa001,engea001,MIN,AL,10,gee-d001,dozib001,rosae001,mauej001,vargk001,escoe001,buxtb001,polaj001,castj006,adrie001
1859,20170821,N,CLE,AL,5,clevm001,lindf001,jacka001,ramij003,encae001,brucj001,santc002,guyeb001,perer003,urshg001,BOS,AL,4,rodre004,nunee002,bettm001,benia002,ramih003,dever001,bogax001,holtb002,vazqc001,bradj001
1860,20170822,N,ATL,NL,4,simsl001,incie001,philb001,freef001,kempm001,markn001,flowt001,albio001,swand001,simsl001,SEA,AL,0,gonzm005,seguj002,alony001,canor001,cruzn002,seagk001,hanim001,gameb001,zunim001,gonzm005
1861,20170822,N,CIN,NL,9,bailh001,hamib001,cozaz001,vottj001,duvaa001,genns001,suare001,sches001,barnt001,bailh001,CHN,NL,13,lackj001,jay-j001,schwk001,bryak001,rizza001,happi001,avila001,heywj001,baezj001,lackj001
1862,20170822,N,NYN,NL,4,milot001,lagaj001,cabra002,cespy001,florw001,darnt001,reynm003,rosaa003,ceccg002,milot001,ARI,NL,7,corbp001,perad001,iannc001,polla001,goldp001,martj006,drurb001,martk001,rosaa001,corbp001
1863,20170822,D,PHI,NL,8,nolaa001,hernc005,galvf001,willn001,hoskr001,joset001,kim-h001,franm004,ruppc001,nolaa001,MIA,NL,12,strad003,gordd002,stanm004,yelic001,ozunm001,realj001,dietd001,telit001,rojam002,strad003
1864,20170822,N,PHI,NL,4,piven001,florp001,galvf001,willn001,hoskr001,joset001,kim-h001,blana001,alfaj002,piven001,MIA,NL,7,urenj001,gordd002,stanm004,yelic001,ozunm001,realj001,dietd001,ellia001,avilm001,urenj001
1865,20170822,N,PIT,NL,5,tailj001,marts002,fraza001,mccua001,bellj005,harrj002,jasoj001,diaze005,mercj002,tailj001,LAN,NL,8,stewb001,taylc001,seagc001,turnj001,granc001,grany001,puigy001,gonza003,forsl001,stewb001
1866,20170822,N,SFN,NL,3,samaj001,spand001,tomlk001,parkj002,poseb001,crawb001,sandp001,joner005,herng001,samaj001,MIL,NL,4,nelsj004,thame001,walkn001,braur002,shawt001,santd002,pinam001,sogae001,broxk001,nelsj004
1867,20170822,N,SLN,NL,4,lynnl001,carpm002,phamt001,dejop001,fowld001,moliy001,gyorj001,piscs001,wongk001,lynnl001,SDN,NL,12,richc002,margm001,asuac001,pirej001,solay001,myerw001,spanc001,hedga001,coled002,richc002
1868,20170822,N,ANA,AL,10,nolar001,reveb001,troum001,pujoa001,calhk001,simma001,valbl001,cronc002,maldm001,cowak001,TEX,AL,1,rosst001,deshd002,choos001,andre001,belta001,mazan001,napom001,odorr001,chirr001,robid003
1869,20170822,N,BAL,AL,4,jimeu001,beckt001,machm001,schoj001,jonea003,manct001,trumm001,davic003,josec002,smits002,OAK,AL,6,blacp001,poweb002,lowrj001,joycm001,davik003,healr001,olsom001,pindc001,chapm001,maxwb001
1870,20170822,N,CHA,AL,1,gioll001,garcl004,moncy001,abrej003,delmn001,garca003,sancc001,andet001,narvo001,engea001,MIN,AL,4,gibsk002,dozib001,mauej001,polaj001,rosae001,buxtb001,escoe001,vargk001,castj006,adrie001
1871,20170822,N,CLE,AL,1,carrc003,lindf001,kipnj001,ramij003,encae001,brucj001,guyeb001,zimmb001,gomey001,urshg001,BOS,AL,9,fistd001,nunee002,bettm001,benia002,ramih003,dever001,bogax001,morem001,leons001,bradj001
1872,20170822,N,DET,AL,4,boydm001,kinsi001,mahtm001,uptoj001,cabrm001,castn001,martv001,mccaj001,presa001,iglej001,NYA,AL,13,tanam001,gardb001,hicka001,sancg002,judga001,gregd001,austt001,headc001,frazt001,torrr001
1873,20170822,N,HOU,AL,3,mortc002,sprig001,brega001,altuj001,reddj001,gurry001,gonzm002,beltc001,centj001,fishd001,WAS,NL,4,roart001,deaza001,kendh001,murpd006,zimmr001,linda001,renda001,wietm001,difow001,taylm002
1874,20170822,N,KCA,AL,3,duffd001,merrw001,cainl001,cabrm002,hosme001,peres002,mousm001,mossb001,escoa003,gorda001,COL,NL,2,grayj003,blacc001,lemad001,arenn001,reynm001,lucrj001,gonzc001,stort001,valap001,tapir001
1875,20170822,N,TBA,AL,6,archc001,kierk001,dudal001,longe001,morrl001,souzs001,dickc002,ramow001,millb002,hecha001,TOR,AL,5,rowlc001,aokin001,donaj001,smoaj001,bautj002,morak001,pears001,montm001,pillk001,goinr001
1876,20170823,N,ATL,NL,6,dickr001,incie001,philb001,freef001,kempm001,markn001,flowt001,albio001,swand001,dickr001,SEA,AL,9,ramie004,seguj002,alony001,canor001,valed001,seagk001,hanim001,zunim001,hereg002,ramie004
1877,20170823,N,CIN,NL,3,wojca001,hamib001,cozaz001,vottj001,duvaa001,suare001,sches001,peraj003,turns002,wojca001,CHN,NL,9,montm002,jay-j001,schwk001,zobrb001,rizza001,avila001,lastt001,heywj001,baezj001,montm002
1878,20170823,N,NYN,NL,4,flexc001,nimmb001,cabra002,confm001,florw001,smitd008,darnt001,rosaa003,lagaj001,flexc001,ARI,NL,2,godlz001,perad001,polla001,lambj001,goldp001,martj006,descd001,iannc001,martk001,godlz001
1879,20170823,N,PHI,NL,8,leitm002,hernc005,galvf001,willn001,hoskr001,joset001,franm004,florp001,alfaj002,leitm002,MIA,NL,0,nicoj001,gordd002,stanm004,yelic001,ozunm001,realj001,dietd001,telit001,rojam002,nicoj001
1880,20170823,N,PIT,NL,1,willt002,marts002,harrj002,mccua001,bellj005,freed001,rodrs002,mercj002,stewc001,willt002,LAN,NL,0,hillr001,taylc001,seagc001,granc001,gonza003,puigy001,utlec001,forsl001,barna001,hillr001
1881,20170823,D,SFN,NL,4,moorm003,herng001,tomlk001,parkj002,poseb001,crawb001,sandp001,moncc001,joner005,moorm003,MIL,NL,2,garzm001,villj001,santd002,braur002,shawt001,aguij001,pinam001,broxk001,arcio002,garzm001
1882,20170823,N,SLN,NL,6,weavl001,wongk001,phamt001,dejop001,fowld001,moliy001,gyorj001,piscs001,garcg002,weavl001,SDN,NL,2,chacj001,margm001,asuac001,pirej001,solay001,myerw001,spanc001,blasj001,hedga001,chacj001
1883,20170823,N,ANA,AL,5,heana001,maybc001,troum001,pujoa001,calhk001,simma001,valbl001,cronc002,maldm001,cowak001,TEX,AL,7,casha001,deshd002,choos001,andre001,belta001,mazan001,napom001,odorr001,chirr001,rua-r001
1884,20170823,D,BAL,AL,8,bundd001,beckt001,machm001,schoj001,jonea003,manct001,davic003,trumm001,castw002,flahr001,OAK,AL,7,gossd001,poweb002,semim001,joycm001,davik003,healr001,olsom001,chapm001,maxwb001,pindc001
1885,20170823,N,CHA,AL,4,shiej002,garcl004,moncy001,abrej003,delmn001,garca003,smitk002,sancc001,andet001,hansa001,MIN,AL,3,sante001,dozib001,mauej001,polaj001,rosae001,buxtb001,keplm001,vargk001,castj006,escoe001
1886,20170823,N,CLE,AL,1,klubc001,lindf001,jacka001,ramij003,encae001,brucj001,guyeb001,diazy001,gomey001,urshg001,BOS,AL,6,pomed001,nunee002,bettm001,benia002,ramih003,dever001,bogax001,morem001,vazqc001,holtb002
1887,20170823,N,DET,AL,2,zimmj003,kinsi001,presa001,uptoj001,cabrm001,castn001,martv001,hickj001,romia001,iglej001,NYA,AL,10,sevel001,gardb001,hicka001,sancg002,judga001,gregd001,headc001,frazt001,ellsj001,torrr001
1888,20170823,N,HOU,AL,6,fierm001,sprig001,brega001,altuj001,reddj001,gurry001,gonzm002,beltc001,stasm001,marij002,WAS,NL,1,jacke001,kendh001,difow001,murpd006,zimmr001,linda001,renda001,wietm001,taylm002,steva001
1889,20170823,N,KCA,AL,6,kenni001,merrw001,cainl001,cabrm002,hosme001,peres002,mousm001,bonij002,escoa003,gorda001,COL,NL,4,senza001,blacc001,lemad001,arenn001,parrg001,reynm001,gonzc001,lucrj001,tapir001,stort001
1890,20170823,N,TBA,AL,6,pruia001,kierk001,dudal001,longe001,morrl001,souzs001,dickc002,ramow001,millb002,hecha001,TOR,AL,7,strom001,pears001,donaj001,smoaj001,bautj002,morak001,pillk001,goinr001,barnd001,loper002
1891,20170824,N,CIN,NL,4,romas001,hamib001,cozaz001,vottj001,duvaa001,genns001,suare001,winkj002,barnt001,romas001,CHN,NL,2,arrij001,zobrb001,schwk001,bryak001,rizza001,happi001,baezj001,heywj001,river003,arrij001
1892,20170824,D,NYN,NL,2,montr004,lagaj001,confm001,cespy001,florw001,rosaa003,smitd008,plawk001,ceccg002,montr004,ARI,NL,3,ray-r002,blang001,martk001,lambj001,goldp001,martj006,drurb001,fuenr001,herrc001,ray-r002
1893,20170824,D,PHI,NL,8,thomj007,hernc005,galvf001,willn001,hoskr001,joset001,kim-h001,franm004,ruppc001,thomj007,MIA,NL,9,worlv001,rojam002,stanm004,yelic001,ozunm001,realj001,dietd001,ellia001,avilm001,worlv001
1894,20170824,D,PIT,NL,2,kuhlc001,harrj002,fraza001,mccua001,bellj005,freed001,rodrs002,diaze005,mercj002,kuhlc001,LAN,NL,5,ryu-h001,taylc001,granc001,turnj001,grany001,gonza003,puigy001,forsl001,herne001,ryu-h001
1895,20170824,N,SLN,NL,3,martc006,wongk001,phamt001,dejop001,fowld001,moliy001,gyorj001,gricr001,garcg002,martc006,SDN,NL,4,perdl002,margm001,asuac001,pirej001,solay001,spanc001,szczm001,coled002,torrl001,perdl002
1896,20170824,N,ANA,AL,0,scrit001,maybc001,troum001,pujoa001,cronc002,simma001,martj007,calhk001,gratj001,pennc001,TEX,AL,3,perem004,deshd002,choos001,andre001,belta001,mazan001,napom001,odorr001,nichb001,robid003
1897,20170824,N,CHA,AL,5,holld003,garcl004,moncy001,abrej003,delmn001,smitk002,sancc001,andet001,narvo001,engea001,MIN,AL,1,berrj001,dozib001,polaj001,buxtb001,escoe001,garvm001,rosae001,gimec001,adrie001,granz001
1898,20170824,N,CLE,AL,13,bauet001,lindf001,jacka001,ramij003,encae001,brucj001,guyeb001,diazy001,perer003,urshg001,BOS,AL,6,salec001,nunee002,bettm001,benia002,ramih003,dever001,bogax001,morem001,leons001,holtb002
1899,20170824,D,DET,AL,10,fulmm001,kinsi001,mahtm001,uptoj001,cabrm001,castn001,mccaj001,hickj001,jonej006,iglej001,NYA,AL,6,garcj004,gardb001,hicka001,sancg002,judga001,gregd001,headc001,frazt001,torrr001,romia002
1900,20170824,N,HOU,AL,4,keucd001,sprig001,brega001,altuj001,reddj001,gurry001,gonzm002,beltc001,mccab002,fishd001,WAS,NL,5,stras001,kendh001,difow001,murpd006,zimmr001,renda001,wietm001,taylm002,sevep001,deaza001
1901,20170824,D,KCA,AL,2,junij001,merrw001,cainl001,cabrm002,hosme001,bonij002,mossb001,escoa003,cuthc001,buted001,COL,NL,3,marqg001,blacc001,lemad001,arenn001,parrg001,gonzc001,valap001,tapir001,stort001,woltt001
1902,20170824,D,TBA,AL,2,cobba001,kierk001,dudal001,longe001,morrl001,souzs001,dickc002,sucrj001,millb002,robed004,TOR,AL,0,koeht001,pears001,donaj001,smoaj001,bautj002,morak001,pillk001,montm001,goinr001,barnd001
1903,20170825,N,ARI,NL,4,greiz001,perad001,iannc001,polla001,goldp001,martj006,drurb001,lambj001,martk001,greiz001,SFN,NL,3,blact002,spand001,pench001,parkj002,poseb001,crawb001,sandp001,hundn001,panij002,blact002
1904,20170825,N,ATL,NL,5,tehej001,incie001,philb001,freef001,kempm001,markn001,suzuk001,albio001,swand001,tehej001,COL,NL,2,bettc001,blacc001,lemad001,arenn001,parrg001,reynm001,gonzc001,lucrj001,stort001,bettc001
1905,20170825,N,CIN,NL,9,stepr002,hamib001,cozaz001,vottj001,duvaa001,genns001,suare001,sches001,barnt001,stepr002,PIT,NL,5,novai001,marts002,fraza001,harrj002,bellj005,freed001,jasoj001,cervf001,mercj002,novai001
1906,20170825,N,LAN,NL,3,maedk001,taylc001,seagc001,turnj001,grany001,gonza003,puigy001,forsl001,herne001,maedk001,MIL,NL,1,andec001,thame001,walkn001,braur002,shawt001,santd002,vogts001,broxk001,arcio002,andec001
1907,20170825,N,MIA,NL,8,conla001,gordd002,stanm004,yelic001,ozunm001,realj001,moort002,avilm001,rojam002,conla001,SDN,NL,6,woodt004,margm001,asuac001,pirej001,myerw001,blasj001,spanc001,hedga001,coled002,woodt004
1908,20170825,N,PHI,NL,7,eickj001,hernc005,galvf001,willn001,hoskr001,joset001,franm004,florp001,alfaj002,eickj001,CHN,NL,1,quinj001,zobrb001,schwk001,bryak001,rizza001,happi001,avila001,heywj001,baezj001,quinj001
1909,20170825,N,SLN,NL,3,wachm001,carpm002,piscs001,dejop001,fowld001,moliy001,gyorj001,wongk001,gricr001,wachm001,TBA,AL,7,odorj001,kierk001,souzs001,longe001,morrl001,ramow001,dickc002,hecha001,espid001,odorj001
1910,20170825,N,WAS,NL,2,colea002,steva001,sanca007,murpd006,linda001,difow001,taylm002,deaza001,lobaj001,colea002,NYN,NL,4,degrj001,nimmb001,lagaj001,cespy001,cabra002,smitd008,darnt001,rosaa003,ceccg002,degrj001
1911,20170825,N,ANA,AL,1,bridp001,maybc001,troum001,pujoa001,calhk001,simma001,valbl001,cronc002,maldm001,cowak001,HOU,AL,2,mchuc001,sprig001,brega001,reddj001,gurry001,gonzm002,beltc001,gatte001,davij006,fishd001
1912,20170825,N,BOS,AL,3,porcr001,nunee002,benia002,bettm001,morem001,bogax001,dever001,younc004,davir003,leons001,BAL,AL,16,hellj001,beckt001,machm001,schoj001,jonea003,manct001,davic003,trumm001,castw002,smits002
1913,20170825,N,CHA,AL,3,gonzm003,hansa001,salat001,abrej003,garca003,smitk002,andet001,sancc001,narvo001,engea001,DET,AL,2,verlj001,kinsi001,presa001,uptoj001,cabrm001,mccaj001,martv001,machd001,romia001,iglej001
1914,20170825,N,CLE,AL,4,merrr001,lindf001,jacka001,ramij003,encae001,brucj001,santc002,guyeb001,gomey001,urshg001,KCA,AL,0,vargj001,merrw001,cainl001,cabrm002,hosme001,peres002,bonij002,escoa003,cuthc001,gorda001
1915,20170825,N,NYA,AL,1,sabac001,gardb001,hicka001,sancg002,judga001,gregd001,casts001,austt001,headc001,frazt001,SEA,AL,2,miraa002,seguj002,valed001,cruzn002,seagk001,hanim001,zunim001,hereg002,gameb001,mottt001
1916,20170825,N,OAK,AL,3,gravk001,poweb002,semim001,lowrj001,davik003,joycm001,healr001,olsom001,chapm001,maxwb001,TEX,AL,1,martn002,deshd002,choos001,andre001,belta001,mazan001,napom001,odorr001,chirr001,robid003
1917,20170825,N,TOR,AL,1,happj001,pears001,donaj001,smoaj001,bautj002,montm001,pillk001,aokin001,goinr001,barnd001,MIN,AL,6,colob001,dozib001,mauej001,buxtb001,escoe001,polaj001,rosae001,garvm001,keplm001,gimec001
1918,20170826,N,ARI,NL,2,walkt004,perad001,iannc001,polla001,goldp001,martj006,drurb001,rosaa001,martk001,walkt004,SFN,NL,1,bumgm001,spand001,pench001,parkj002,poseb001,crawb001,sandp001,panij002,joner005,bumgm001
1919,20170826,N,ATL,NL,6,newcs001,incie001,philb001,freef001,kempm001,markn001,flowt001,albio001,swand001,newcs001,COL,NL,7,freek001,blacc001,lemad001,arenn001,reynm001,parrg001,stort001,lucrj001,valap001,freek001
1920,20170826,N,CIN,NL,0,castl003,hamib001,peraj003,vottj001,duvaa001,genns001,suare001,sches001,barnt001,castl003,PIT,NL,1,coleg001,marts002,harrj002,mccua001,bellj005,freed001,fraza001,mercj002,stewc001,coleg001
1921,20170826,N,LAN,NL,0,strir001,taylc001,seagc001,turnj001,granc001,grany001,puigy001,utlec001,barna001,strir001,MIL,NL,3,daviz001,pereh001,walkn001,braur002,shawt001,santd002,thame001,pinam001,arcio002,daviz001
1922,20170826,N,MIA,NL,2,despo001,gordd002,stanm004,yelic001,ozunm001,realj001,dietd001,telit001,rojam002,despo001,SDN,NL,1,lamed001,margm001,asuac001,pirej001,solay001,myerw001,spanc001,sanch002,blasj001,lamed001
1923,20170826,N,PHI,NL,2,liveb001,hernc005,galvf001,willn001,hoskr001,joset001,franm004,florp001,alfaj002,liveb001,CHN,NL,17,hendk001,jay-j001,schwk001,bryak001,rizza001,avila001,almoa002,lastt001,baezj001,hendk001
1924,20170826,N,SLN,NL,6,leakm001,carpm002,phamt001,dejop001,gricr001,moliy001,gyorj001,piscs001,wongk001,leakm001,TBA,AL,4,snelb001,kierk001,souzs001,longe001,dudal001,ramow001,dickc002,hecha001,millb002,snelb001
1925,20170826,D,WAS,NL,9,gonzg003,kendh001,difow001,renda001,linda001,wietm001,taylm002,steva001,sanca007,gonzg003,NYN,NL,4,gselr001,reyej001,lagaj001,cabra002,florw001,rosaa003,plawk001,taijt001,nimmb001,gselr001
1926,20170826,N,ANA,AL,7,skagt001,maybc001,troum001,pujoa001,calhk001,simma001,valbl001,cronc002,maldm001,cowak001,HOU,AL,6,peacb001,sprig001,brega001,altuj001,gurry001,reddj001,beltc001,davij006,mccab002,marij002
1927,20170826,D,BOS,AL,0,rodre004,nunee002,bettm001,benia002,ramih003,dever001,bogax001,morem001,younc004,vazqc001,BAL,AL,7,gausk001,beckt001,machm001,schoj001,jonea003,manct001,davic003,trumm001,josec002,gentc001
1928,20170826,N,CHA,AL,3,rodoc001,hansa001,salat001,abrej003,garca003,davim005,andet001,sancc001,narvo001,engea001,DET,AL,6,farmb001,kinsi001,machd001,uptoj001,cabrm001,mahtm001,martv001,mccaj001,romia001,iglej001
1929,20170826,N,CLE,AL,4,clevm001,lindf001,jacka001,ramij003,encae001,brucj001,santc002,diazy001,zimmb001,perer003,KCA,AL,0,hammj002,merrw001,cainl001,cabrm002,hosme001,peres002,mousm001,escoa003,cuthc001,gorda001
1930,20170826,D,NYA,AL,6,grays001,gardb001,judga001,sancg002,gregd001,casts001,birdg001,headc001,ellsj001,romia002,SEA,AL,3,gally001,seguj002,alony001,cruzn002,seagk001,hanim001,gameb001,hereg002,mottt001,ruizc001
1931,20170826,D,OAK,AL,8,manas001,semim001,pindc001,lowrj001,davik003,healr001,canhm001,chapm001,joycm001,garnd001,TEX,AL,3,hamec001,deshd002,choos001,andre001,belta001,gomec002,napom001,odorr001,rua-r001,chirr001
1932,20170826,D,TOR,AL,10,estrm001,carre001,donaj001,smoaj001,bautj002,morak001,pillk001,goinr001,refsr001,loper002,MIN,AL,9,gee-d001,dozib001,mauej001,polaj001,rosae001,buxtb001,keplm001,vargk001,garvm001,escoe001
1933,20170827,D,ARI,NL,11,corbp001,perad001,fuenr001,lambj001,goldp001,martj006,descd001,rosaa001,herrc001,corbp001,SFN,NL,0,strac001,herng001,tomlk001,pench001,poseb001,hundn001,sandp001,parkj002,panij002,strac001
1934,20170827,D,ATL,NL,0,foltm001,incie001,philb001,freef001,markn001,suzuk001,adamm002,albio001,swand001,foltm001,COL,NL,3,grayj003,blacc001,lemad001,arenn001,parrg001,reynm001,gonzc001,stort001,woltt001,grayj003
1935,20170827,D,CIN,NL,2,mahlt001,hamib001,cozaz001,vottj001,duvaa001,genns001,peraj003,sches001,wallc001,mahlt001,PIT,NL,5,tailj001,marts002,fraza001,mccua001,bellj005,harrj002,jasoj001,rodrs002,diaze005,tailj001
1936,20170827,D,LAN,NL,2,darvy001,taylc001,seagc001,turnj001,granc001,grany001,gonza003,forsl001,herne001,darvy001,MIL,NL,3,nelsj004,sogae001,pereh001,walkn001,shawt001,santd002,vogts001,broxk001,arcio002,nelsj004
1937,20170827,D,MIA,NL,6,strad003,gordd002,stanm004,yelic001,ozunm001,moort002,dietd001,ellia001,avilm001,strad003,SDN,NL,2,richc002,szczm001,asuac001,pirej001,solay001,myerw001,blasj001,hedga001,coled002,richc002
1938,20170827,D,PHI,NL,6,piven001,hernc005,galvf001,willn001,hoskr001,joset001,franm004,florp001,ruppc001,piven001,CHN,NL,3,lackj001,zobrb001,schwk001,bryak001,rizza001,lastt001,baezj001,heywj001,river003,lackj001
1939,20170827,D,SLN,NL,2,lynnl001,carpm002,phamt001,dejop001,fowld001,moliy001,wongk001,piscs001,garcg002,lynnl001,TBA,AL,3,archc001,kierk001,souzs001,longe001,morrl001,dickc002,hecha001,millb002,sucrj001,archc001
1940,20170827,D,WAS,NL,5,fedde001,kendh001,difow001,renda001,zimmr001,wietm001,taylm002,deaza001,bautr001,fedde001,NYN,NL,6,milot001,nimmb001,lagaj001,cabra002,florw001,smitd008,darnt001,rosaa003,reynm003,milot001
1941,20170827,N,WAS,NL,5,roart001,deaza001,difow001,murpd006,renda001,linda001,taylm002,steva001,lobaj001,roart001,NYN,NL,4,lugos001,reyej001,lagaj001,nimmb001,florw001,smitd008,taijt001,plawk001,ceccg002,lugos001
